Machine,NumberOfSections,TimeDateStamp,AddressOfEntryPoint,ImageBase,NumberOfSectionNames,Entropy
332,5,1335276102,5152,4194304,5,6.672816894755282
332,5,1333760698,77738,1677721600,5,5.861817224882275
332,7,1326821167,80451,4194304,7,6.621438148465499
332,5,1333761802,77738,1677721600,5,5.859929212481674
332,4,1332407685,76383,4259840,4,4.263077076675861
332,4,1332576541,76217,4259840,4,4.284432689895846
332,4,1333436105,6145,4259840,4,4.613348516198858
332,4,1332576541,76217,4259840,4,4.283239547511881
332,4,1319571264,787420,4259840,4,5.967017617056262
332,4,1344193048,5600,4194304,4,7.634285748811823
332,4,1342094796,6483,4194304,4,4.753537792337697
332,5,1333760698,77738,1677721600,5,5.856230443923768
332,4,1332675903,76137,4259840,4,4.282275998627537
332,4,1343676558,5528,4194304,4,7.729879547224196
332,4,1344692537,5968,4194304,4,7.408364266979043
332,5,1333758959,77738,1677721600,5,5.863282674885458
332,3,1333462825,4720,4194304,3,7.351005319580209
332,4,1337382184,92126,4194304,4,7.5697297913876955
332,4,1333049649,6469,4259840,4,4.6182458329563385
332,4,1304906909,26205,4194304,4,5.774707401999887
332,5,1333758254,77738,1677721600,5,5.856287360735898
332,4,1343397334,5528,4194304,4,7.80574869596737
332,5,1333759896,77738,1677721600,5,6.079291367358557
332,4,1345723644,7056,4194304,4,7.507523250525723
332,4,1304494798,55149,4194304,4,5.752036363005675
332,4,1343210481,5560,4194304,4,7.638971864170701
332,4,1331754463,92382,4194304,4,4.041756673593914
332,5,1333760698,77738,1677721600,5,6.078345692853155
332,7,1334679850,110752,4194304,7,6.4884868637819935
332,4,1335379208,6976,4259840,4,4.1921514254627645
332,5,1325124691,79418,1677721600,5,6.092555859690275
332,3,1297911846,36674,4194304,3,5.843410325095359
332,5,1333758254,77738,1677721600,5,6.078470907687055
332,4,1331321630,4564,4194304,4,3.7053708238504424
332,5,1333985584,77738,1677721600,5,5.866259703137972
332,7,1338003735,6000,4194304,7,6.2978532926977735
332,6,1213802002,427070,65536,6,7.872003482211197
332,4,1302935608,5432,4194304,4,4.596363468059745
332,5,1335900359,8020,4259840,5,4.883936196494056
332,4,1335379208,6976,4259840,4,4.210306916982368
332,3,1333443699,4720,4194304,3,7.355801280971542
332,5,1333758959,77738,1677721600,5,6.085258811600764
332,4,1343908395,5616,4194304,4,7.621508597667361
332,4,1326871294,5172,4194304,4,4.531496218812382
332,4,1331754463,92382,4194304,4,4.042095667893573
332,3,1333527845,4720,4194304,3,7.33454412698506
332,5,1333985043,77738,1677721600,5,6.083285448395346
332,4,1096863412,4775,4194304,4,5.239225643457436
332,4,1335607287,110272,4194304,4,6.6880333966082155
332,4,1335515320,6970,4259840,4,4.1733200469696845
332,4,1333397172,6137,4259840,4,4.618131432892335
332,5,1332889266,4640,4194304,5,7.221581367465465
332,5,1335278459,5152,4194304,5,6.672815365905613
332,4,1302935608,5392,4194304,4,4.63100245693683
332,4,1335571216,110272,4194304,4,6.686541913001204
332,5,1332334211,4928,4194304,5,7.557620402866812
332,4,1304906909,26205,4194304,4,5.7731067390449
332,4,1340867069,5391,4194304,4,4.549329373891682
332,4,1304906909,26205,4194304,4,5.834711937231106
332,5,1343901456,11274,4194304,5,7.272453405869228
332,4,0,5196,4194304,4,4.276972655078371
332,5,1213376697,57568,268435456,5,6.9354501754477695
332,9,1333172435,5120,4194304,9,7.0804273612169855
332,4,1344673277,5776,4194304,4,7.421078592517473
332,4,1334296220,271584,4194304,4,7.574686796444638
332,4,1336033167,6708,4259840,4,4.86786029857229
332,4,1343935512,5616,4194304,4,7.621677985430989
332,4,1335109490,7354,4259840,4,4.18057434004787
332,4,1344608860,5744,4194304,4,7.419531878546081
332,7,1338220910,5872,4194304,7,6.338222333933361
332,5,1333985043,77738,1677721600,5,5.867482397120822
332,4,1344692537,5968,4194304,4,7.408365280867963
332,5,1335164443,5168,4194304,5,6.667750853020113
332,8,1334876511,109760,4194304,8,6.314066369602459
332,6,1334625914,347088,4194304,6,6.441875646913758
332,4,1335525689,110272,4194304,4,6.6866011352007835
332,4,1343676558,5528,4194304,4,7.729890707446296
332,6,1213802347,427582,65536,6,7.871481155950768
332,4,1332576541,76217,4259840,4,4.275841126536589
332,5,1333758254,77738,1677721600,5,6.078481016466773
332,4,1335350438,110208,4194304,4,6.6839853806586556
332,4,1342295985,6339,4194304,4,4.600720367252476
332,4,1335555348,6590,4259840,4,4.166914320404413
332,4,1333528845,6103,4259840,4,4.618919015041943
332,5,1334932159,78682,1694498816,5,6.12518646228943
332,4,1344714209,5968,4194304,4,7.398559242212284
332,4,1344630696,5776,4194304,4,7.4209981098964635
332,5,1352115544,7888,4194304,5,6.6695483318652204
332,5,1332867628,4640,4194304,5,7.219783049373836
332,4,1342207595,6355,4194304,4,4.66676250398289
332,6,1209740650,427070,65536,6,7.872548755990353
332,5,1332585606,4128,4194304,5,7.2084378435064025
332,4,1319571264,726188,4259840,4,4.8370590078138695
332,4,0,5416,4194304,4,4.598060884849159
332,3,1333517050,4720,4194304,3,7.339374628722216
332,5,1333985043,77738,1677721600,5,5.861591902302515
332,5,1327341033,79418,1677721600,5,5.859478469400598
332,4,1335109490,7354,4259840,4,4.180760925547135
332,4,1319571264,787480,4259840,4,5.966626585228189
332,4,1334139666,111456,4194304,4,6.747805271746587
332,4,1302935608,5288,4194304,4,4.630727711978414
332,4,1343891857,5664,4194304,4,7.6176960813995205
332,4,1335515320,6970,4259840,4,4.171637218086049
332,4,1343849227,5728,4194304,4,7.620036067865668
332,4,1319571264,775360,4259840,4,5.011784980707099
332,4,1342983738,5560,4194304,4,7.628692283991932
332,7,1332283811,4928,4194304,7,7.494347934137448
332,4,1326871294,5436,4194304,4,4.631143699862344
332,4,1332675903,76137,4259840,4,4.282786151274164
332,4,1341586878,30406,4194304,4,7.2263368220898725
332,9,1335074505,109808,4194304,9,6.21099604996664
332,5,1333760257,77738,1677721600,5,5.86564622212258
332,4,1332675903,76137,4259840,4,4.282139707925722
332,6,1276582901,397630,65536,6,7.9000423800449795
332,4,1334652129,5299,4259840,4,4.09176139232691
332,4,1334572662,5335,4259840,4,4.091923440769388
332,4,1300731694,5276,4194304,4,4.404338588962284
332,4,1333049649,6469,4259840,4,4.621366851314178
332,9,1335018253,109808,4194304,9,6.210962116410517
332,5,1331491161,4781,4194304,5,4.164768655125243
332,4,1343908395,5616,4194304,4,7.62144035245847
332,4,1344714209,5968,4194304,4,7.4009027939164085
332,4,1344673277,5776,4194304,4,7.420480490552704
332,4,1212162314,9441,4194304,4,5.114118143499791
332,5,1332476872,84506,1677721600,5,6.187353331928577
332,6,1303630922,4096,4194304,6,7.380436573594116
332,4,1331754463,92382,4194304,4,4.041418184187979
332,4,1343833647,5728,4194304,4,7.6197422807472295
332,7,1338197966,5872,4194304,7,6.319835678725989
332,5,1342740135,5088,4194304,5,5.47938581338154
332,8,1342339219,5248,4194304,8,4.605399673897137
332,5,1324174965,79210,1677721600,5,5.850138217814313
332,4,1344542973,5648,4194304,4,7.433920400470244
332,4,1343811892,20799,4194304,4,7.189998632365898
332,8,1342258842,5248,4194304,8,4.6017111267627
332,5,1332480751,84506,1677721600,5,5.948139397670351
332,4,1302935608,5432,4194304,4,4.596000910093272
332,8,1342300787,5248,4194304,8,4.6053998480427305
332,4,1341410260,6232,4194304,4,4.471256065500569
332,7,1326821167,80451,4194304,7,6.621775657235679
332,4,1334914772,5536,4259840,4,4.106765743621487
332,4,1332087689,83269,4259840,4,4.306640205658502
332,6,1346920133,4912,4194304,6,5.3152458768895885
332,5,1333760257,77738,1677721600,5,6.081907319013981
332,5,1333985852,77738,1677721600,5,6.071939978469428
332,4,1299454751,115148,4194304,4,7.395276689228629
332,12,1339887652,4096,4194304,12,4.847100978724965
332,4,1343833647,5728,4194304,4,7.6200538301631555
332,6,1336178880,5584,4194304,6,5.818907750314892
332,8,1335945737,16366,4194304,8,5.678606787394477
332,4,1343718681,5592,4194304,4,7.730637739014205
332,4,1344630696,5776,4194304,4,7.420611454027249
332,5,1420837729,19727,4194304,5,6.918352586595946
332,4,1345667762,6992,4194304,4,7.546820653907071
332,4,1343056787,5576,4194304,4,7.627760376131402
332,5,1333760698,77738,1677721600,5,5.86214772689763
332,4,1341495409,6248,4194304,4,4.470072596461896
332,4,1341586878,30406,4194304,4,7.226339171155667
332,4,1319571264,726132,4259840,4,4.838490473030279
332,4,1332535995,76217,4259840,4,4.253003100712583
332,5,1332882058,4640,4194304,5,7.220100561211349
332,4,1300731694,5116,4194304,4,4.404125776505354
332,5,1333985321,77738,1677721600,5,5.8542420908677135
332,4,1332576541,76217,4259840,4,4.284443008584372
332,5,1339247989,44167,4194304,5,3.923892491034194
332,9,1335140428,109808,4194304,9,6.21093648292219
332,4,1332087689,83269,4259840,4,4.306634683429506
332,4,1333570409,5873,4259840,4,4.612678829577648
332,4,1342376926,6355,4194304,4,4.600359682533417
332,4,1343555000,5432,4194304,4,7.653232650571579
332,4,1332576541,76217,4259840,4,4.28327685281653
332,4,1333049654,6519,4259840,4,4.621104881775621
332,4,1336070656,6980,4259840,4,4.874939190114821
332,8,1334883682,109760,4194304,8,6.312051208908613
332,4,1319571264,787884,4259840,4,5.973033365905695
332,6,1213800635,427070,65536,6,7.8746898612018565
332,4,1319571264,789536,4259840,4,5.0404080416469625
332,4,1134988663,269932,4259840,4,4.557471287489195
332,5,1333760257,77738,1677721600,5,6.0817891899896335
332,4,1343935512,5616,4194304,4,7.621561180479045
332,4,1331893517,82832,4259840,4,4.096188059633716
332,4,1300731694,5464,4194304,4,4.405093173141459
332,6,1339791514,98338,4194304,6,6.699868869058013
332,4,1332493366,76383,4259840,4,4.2625123946297485
332,4,1344755412,5952,4194304,4,7.400431598618389
332,1,123,208546,4194304,1,7.6967814057386015
332,3,1300023900,37139,4194304,3,5.766914940772047
332,5,1333985043,77738,1677721600,5,6.083266065024879
332,5,1333758724,77738,1677721600,5,5.862424693147187
332,6,1213800977,427582,65536,6,7.869816227093452
332,4,1342527051,6292,4194304,4,4.571956293011986
332,4,1343811892,20799,4194304,4,7.189678296131061
332,4,1333049654,6519,4259840,4,4.620641942070014
332,5,1333758959,77738,1677721600,5,6.085226229216087
332,8,1342315248,5248,4194304,8,4.601688635886557
332,4,1335109490,7354,4259840,4,4.173727393697068
332,4,1335379208,6976,4259840,4,4.205158287831199
332,5,1322611668,71370,1677721600,5,5.852358017965443
332,4,1342195216,6355,4194304,4,4.667553853697298
332,4,1343232969,5528,4194304,4,7.638737470047528
332,4,1343935512,5616,4194304,4,7.621642241158703
332,5,1335285655,5152,4194304,5,6.672871053286859
332,5,1335900359,8020,4259840,5,4.882458597707732
332,4,1332550813,4880,4194304,4,7.145100638151572
332,4,1344630696,5776,4194304,4,7.420984121169543
332,4,1343676558,5528,4194304,4,7.7296491897547
332,4,1344673277,5776,4194304,4,7.420403312714811
332,5,1335278427,5152,4194304,5,6.675232353671685
332,5,1335725530,6539,4259840,5,4.846635933060917
332,9,1301306542,4096,4194304,9,6.561692917435623
332,4,1343473788,5528,4194304,4,7.6533749499101695
332,4,1334121635,111456,4194304,4,6.750724599025011
332,4,1319571264,775460,4259840,4,5.008042892108364
332,4,1319571264,787544,4259840,4,5.965774991864565
332,4,1335379208,6976,4259840,4,4.214560220006033
332,6,1334595019,347088,4194304,6,6.441933333191107
332,4,1319571264,787504,4259840,4,5.966116491316306
332,4,1342438141,6392,4194304,4,4.601680898964899
332,4,1335469004,7002,4259840,4,4.1722118558713825
332,5,1333759896,77738,1677721600,5,6.079312296256987
332,12,1339873227,4096,4194304,12,4.846116872164281
332,4,1333397172,6137,4259840,4,4.617241403427894
332,3,1208112261,45030,4194304,3,4.533642613108951
332,5,1333985852,77738,1677721600,5,5.849952638376646
332,4,1079294348,9441,4194304,4,5.1548068528992115
332,4,1306936757,146268,4194304,4,7.696095250196384
332,4,1335342692,7018,4259840,4,4.214028632462989
332,4,1332576541,76217,4259840,4,4.28315988523504
332,6,1336215646,5472,4194304,6,5.8127170300326885
332,4,1343502777,5416,4194304,4,7.653346963021429
332,9,1335048496,109808,4194304,9,6.210875289607307
332,4,1343592957,5464,4194304,4,7.728358616433837
332,3,1297643496,39643,4194304,3,7.642359167915127
332,4,1333619166,5927,4259840,4,4.614322127903053
332,6,1213803033,427070,65536,6,7.872267551032413
332,4,1331321630,4564,4194304,4,3.7051081821194933
332,4,1342295985,6339,4194304,4,4.60064614489784
332,4,1332576541,76217,4259840,4,4.283722864545707
332,5,1333760698,77738,1677721600,5,5.856164049071944
332,6,1334633104,347088,4194304,6,6.441920815177388
332,4,1345809188,13104,4194304,4,7.501475765932318
332,4,1343718681,5592,4194304,4,7.731148838290724
332,5,1332610805,4128,4194304,5,7.53184786606219
332,5,1342735335,5088,4194304,5,5.479343323567772
332,4,1335291770,7012,4259840,4,4.20676171221627
332,4,1342527051,6292,4194304,4,4.570474232795986
332,4,1213002442,9441,4194304,4,5.323122593101083
332,4,1344630696,5776,4194304,4,7.421750019592308
332,9,1333096841,5120,4194304,9,7.080239899999386
332,5,1334269258,78219,1694498816,5,6.101816006428239
332,5,1333761802,77738,1677721600,5,6.07615141232573
332,4,1343891857,5664,4194304,4,7.618194832891987
332,5,1150233719,22320,4194304,5,4.239898571049288
332,5,1212837283,57664,268435456,5,7.1754404082576055
332,5,1333760698,77738,1677721600,5,5.856160831752861
332,5,1332910828,4640,4194304,5,7.220782813966122
332,2,123,207065,4194304,2,7.662220562338314
332,4,1344425924,5568,4194304,4,7.64712224629986
332,7,1334706024,110752,4194304,7,6.485994445460919
332,4,0,5472,4194304,4,4.254648512280291
332,4,1331931721,83039,4259840,4,4.300814117983549
332,4,1334128867,111456,4194304,4,6.750519565763229
332,4,0,5368,4194304,4,4.225673490918334
332,5,1228546317,22480,4194304,5,3.942805869059426
332,4,1332675903,76137,4259840,4,4.283112635871535
332,4,1332407685,76383,4259840,4,4.260810238272807
332,9,1295595284,112545,4194304,9,7.284092816017784
332,9,1335048025,109808,4194304,9,6.21098941384656
332,4,1304411205,133022,4194304,4,7.746931872815901
332,4,1335291770,7012,4259840,4,4.199605112527443
332,4,1332087689,83269,4259840,4,4.306714109916482
332,4,1105885028,4096,4194304,4,5.314014274297435
332,4,1342552538,6260,4194304,4,4.570754802937674
332,5,1333760698,77738,1677721600,5,6.078371216776343
332,4,1345577836,7536,4194304,4,7.528570977008073
332,4,1344608860,5744,4194304,4,7.419420031160275
332,6,1334665514,347088,4194304,6,6.442030375751051
332,4,1336033167,6708,4259840,4,4.867196206074965
332,5,1206677315,301415,268435456,5,6.684659951998704
332,5,1335978445,6900,4259840,5,4.873655408637423
332,8,708992537,170128,4194304,8,6.874252084498364
332,4,1335515320,6970,4259840,4,4.173003953247096
332,4,1299794633,146058,4194304,4,7.692563138857422
332,6,1328863219,98338,4194304,6,6.698643934864585
332,4,1341834331,6323,4194304,4,4.691421257991505
332,6,1334669109,347088,4194304,6,6.4418832676264834
332,4,1335210826,7014,4259840,4,4.18520906596137
332,4,1334249404,271584,4194304,4,7.5744420685917575
332,5,1335978445,6900,4259840,5,4.872933717774087
332,4,1333306647,6021,4259840,4,4.615659547269429
332,4,1317724828,9441,4194304,4,5.2803081144033825
332,4,1305462840,6156,4194304,4,4.81568396721582
332,4,1341651100,6279,4194304,4,4.694223843008167
332,7,1326821167,80451,4194304,7,6.621990135751648
332,4,1308002995,142059,4194304,4,7.709057912101327
332,4,1334319668,111648,4194304,4,6.745559246604761
332,4,1344581633,5680,4194304,4,7.405469894091406
332,4,1342186658,6323,4194304,4,4.666185645162974
332,4,1345751731,7136,4194304,4,7.48254747131796
332,4,1343210481,5560,4194304,4,7.638737681151914
332,5,1325125544,79418,1677721600,5,6.092335984418078
332,5,1332765612,4128,4194304,5,7.531611852875756
332,4,1331844927,87166,4194304,4,4.007256588145601
332,4,1305462840,7196,4194304,4,4.371794460006719
332,7,1338010838,6000,4194304,7,6.2979501808566
332,5,1332902439,4640,4194304,5,7.221550193015849
332,4,1336070656,6980,4259840,4,4.874826792972532
332,8,1342335596,5248,4194304,8,4.601713175866054
332,8,1342354844,5248,4194304,8,4.601726703198724
332,8,1334796489,109696,4194304,8,6.312493696776418
332,6,1307674046,4096,4194304,6,6.246318812902708
332,5,1332476108,84506,1677721600,5,6.176147766000799
332,4,1335469004,7002,4259840,4,4.173548033468526
332,4,1332576541,76217,4259840,4,4.284014683399667
332,4,1344630696,5776,4194304,4,7.4210325744796215
332,7,1332798021,4704,4194304,7,6.844602434896361
332,8,1334785691,109696,4194304,8,6.314748562002192
332,4,1342552538,6260,4194304,4,4.571048459734372
332,4,1332576541,76217,4259840,4,4.278114901663004
332,4,1342207595,6355,4194304,4,4.666761605370859
332,4,1331408674,4637,4194304,4,4.164530647252494
332,4,1344630696,5776,4194304,4,7.421226662989712
332,3,1393103118,170974,4194304,3,6.490287284197326
332,4,1319571264,787760,4259840,4,5.979400679558676
332,4,1333049649,6469,4259840,4,4.618129311138227
332,4,1341586878,30406,4194304,4,7.226333008678486
332,4,1335532823,110272,4194304,4,6.686639442169553
332,4,1343935512,5616,4194304,4,7.622442660846941
332,5,1335900359,8020,4259840,5,4.883581965163891
332,4,1343041823,5576,4194304,4,7.62839494429044
332,7,1338159671,6000,4194304,7,6.297736837017828
332,4,1339438924,5721,4194304,4,4.701169286337325
332,5,1292154148,7011,4194304,5,5.708347976008781
332,5,1332850846,4640,4194304,5,7.222052542232793
332,4,1332842084,7227,4259840,4,4.042011295849683
332,4,1344630696,5776,4194304,4,7.421380909245363
332,5,1333757781,77738,1677721600,5,6.079163797337239
332,7,1332301810,4928,4194304,7,7.49424137964746
332,6,1212819073,427582,65536,6,7.8720556649939315
332,4,1335515320,6970,4259840,4,4.172528700229165
332,5,1301029282,7813,4194304,5,4.543790215242066
332,5,1331848211,4352,4194304,5,7.444823824508919
332,4,1342351835,6323,4194304,4,4.6003797788749825
332,8,1342212045,5248,4194304,8,4.605374513982952
332,8,1342224024,5248,4194304,8,4.601675942180549
332,4,1332543612,4880,4194304,4,7.146498650928761
332,4,1335109490,7354,4259840,4,4.180891912831856
332,4,1335555348,6590,4259840,4,4.166938113376329
332,3,1309159996,314192,4194304,3,4.782321627577847
332,5,1333758959,77738,1677721600,5,6.085387605639555
332,4,0,4288,4194304,4,7.4232330236539035
332,4,1332493366,76383,4259840,4,4.262626194575585
332,4,1319571264,789524,4259840,4,5.040873947295905
332,9,1199997096,8192,4194304,9,2.144699818362982
